Unnamed: 0,Sentences,Creation_Date,Date
224833,"MR. YAMAUCHI: Prior to August 4th, I really couldn't say.",,
224834,No.,,
224835,"MR. SCHECK: When I say a photograph, I'm referring now to photographs other than those that were taken before it was collected.",,
224836,Are we--do we understand each other?,,
224837,MR. YAMAUCHI: I wouldn't know.,,
224838,MR. SCHECK: All right.,,
224839,"Now, do you recall a visit by Dr. Michael Badin and Dr. Barbara Wolf to the LAPD lab in June of 1994?",,
224840,MR. HARMON: Objection.,,
224841,Beyond the scope.,,
224842,THE COURT: Sustained.,,
224843,"MR. SCHECK: Your Honor, this goes to the socks.",,
224844,THE COURT: Briefly.,,
224845,Briefly.,,
224846,MR. SCHECK: Do you know of such a visit by Defense experts Badin and Wolf in June?,,
224847,Were you present for that?,,
224848,MR. YAMAUCHI: That sounds familiar.,,
224849,I don't know if it was in June or not.,,
224850,MR. SCHECK: All right.,,
224851,"And when Dr. Badin and Dr. Wolf visited the LAPD lab, did you have occasion to view the socks in preparation for that visit?",,
224852,MR. HARMON: Objection.,,
224853,It's beyond the scope.,,
224854,THE COURT: Overruled.,,
224855,MR. YAMAUCHI: Do you have any specific dates?,,
224856,"MR. SCHECK: Well, would June 22nd help?",,
224857,MR. YAMAUCHI: Did I see him on the 22nd?,,
224858,"MR. SCHECK: Well, actually what I'm asking you is, do you recall seeing them in preparation for the visit or during the visit of Dr. Badin and Dr. Wolf?",,
224859,MR. YAMAUCHI: I'm not sure.,,
224860,I didn't take notes that day and I don't have independent recollection using your own terminology.,,
224861,"MR. SCHECK: Well, so you do recall a visit by Dr. Badin and Wolf where you were present?",,
224862,MR. YAMAUCHI: Yes.,,
224863,"MR. SCHECK: And items of evidence were displayed, but they were in bags?",,
224864,"MR. YAMAUCHI: Some were, yeah.",,
224865,MR. SCHECK: And Dr. Badin and Dr. Wolf to the best of your knowledge were not allowed to handle and examine them?,,
224866,Is that your understanding and your recollection?,,
224867,"MR. YAMAUCHI: I recall them asking to--to see certain items and then asking if they could look at them with magnifying glasses and stuff, and basically we were obliging them.",,
224868,MR. SCHECK: Do you recall seeing the socks during that visit?,,
224869,MR. YAMAUCHI: I can't recall specifically.,,
224870,I didn't take notes and my--Michele Kestler was taking notes.,,
224871,"MR. SCHECK: Now, on June 29th, you--well, actually now that he's outfitted with the gloves, maybe we should-- THE COURT: Proceed.",,
224872,"MR. SCHECK: Could you please come down here, Mr. Yamauchi, and if you would open the envelopes, remove the socks and lay them out.",,
224873,MR. YAMAUCHI: Just got done opening the first plastic bag.,,
224874,The second plastic bag's already been cut.,,
224875,Removing a white envelope.,,
224876,Removing a brown paper bag from the white envelope.,,
224877,Removing a white envelope from the brown paper bag.,,
224878,"THE COURT: Mr. Shapiro, Mr. Cochran, you're going to have to situate yourself to the left.",,
224879,"MR. COCHRAN: Sorry, your Honor.",,
224880,"MR. YAMAUCHI: Removing one sock, removing the other sock from the white paper envelope.",,
224881,Laying the socks out.,,
224882,"MR. SCHECK: Now, Mr. Yamauchi, could I ask you to move the various pieces of packaging-- MR. SCHECK: Your Honor, maybe--okay.",,
224883,"Your Honor, could we just turn the paper around so the socks are closest to the jury?",,
224884,THE COURT: Yes.,,
224885,(Mr. Scheck does so.),,
224886,"MR. SCHECK: And could I ask you to move back, if you could, the bags and the scissors.",,
224887,MR. YAMAUCHI: (The witness complies.),,
224888,MR. SCHECK: Yes.,,
224889,"Now, on June 29th, you were part of an analysis of the evidence in this case that was being conducted by yourself, Mr. Matheson and Michelle Kestler.",,
224890,MR. HARMON: Objection.,,
224891,Beyond the scope.,,
224892,It's also argumentative.,,
224893,THE COURT: Sustained.,,
224894,"MR. SCHECK: On June 29th, did you have occasion to review various items of evidence in this case?",,
224895,MR. HARMON: Objection.,,
224896,Beyond the scope.,,
224897,THE COURT: Overruled.,,
224898,MR. YAMAUCHI: Yes.,,
224899,We looked at various items together.,,
224900,MR. SCHECK: And that was you; is that correct?,,
224901,MR. YAMAUCHI: Yes.,,
224902,MR. SCHECK: It was Greg Matheson?,,
224903,MR. YAMAUCHI: Yes.,,
224904,MR. SCHECK: And it was Michele Kestler?,,
224905,MR. YAMAUCHI: Yes.,,
224906,MR. SCHECK: And Michele Kestler is the head of the laboratory?,,
224907,MR. YAMAUCHI: She is now.,,
224908,"MR. SCHECK: And at that time, where did you conduct this examination of evidence?",,
224909,MR. YAMAUCHI: Where?,,
224910,In Michele Kestler's--I believe we were in her office.,,
224911,MR. SCHECK: And Mr. Matheson was the one who was keeping notes?,,
224912,MR. YAMAUCHI: Yes.,,
224913,MR. SCHECK: And you were the one who was actually taking the various items of evidence out and displaying them for the group?,,
224914,MR. YAMAUCHI: Yes.,,
224915,"On a lot of items, I was displaying them.",,
224916,MR. SCHECK: And the purpose of this examination of each item of evidence was to make an assessment as to what kinds of serological or DNA tests should be performed on the various items of evidence?,,
224917,MR. YAMAUCHI: Yes.,,
224918,And at that time--let me explain once again.,,
224919,MR. SCHECK: Was that the purpose of the examination?,,
224920,"MR. HARMON: Well, your Honor, again-- THE COURT: Yes.",,
224921,MR. SCHECK: I move to strike.,,
224922,I asked him a specific question.,,
224923,I did not ask for an overall explanation.,,
224924,I move to strike.,,
224925,THE COURT: Reask your question.,,
224926,The answer is stricken.,,
224927,MR. SCHECK: All right.,,
224928,Did you go through the items of evidence collected up to that time one by one?,,
224929,"MR. YAMAUCHI: I'm not aware of--well, yes, we looked at them one by one, but I'm not aware of what all evidence items were looked at.",,
224930,I was--I was along there to assist in the way that I'm trained.,,
224931,"MR. SCHECK: Well, let me show you--are you familiar with a handwritten summary that was made of this review on June 29th?",,
224932,MR. YAMAUCHI: Yes.,,
224933,That looks like the one that Mr. Matheson was making out.,,
224934,"MR. SCHECK: Can I mark this Defendant's next in order, your Honor, document that I think previously we referred to as exhibit K. THE COURT: 1190.",,
224935,MR. SCHECK: 1190?,,
224936,"(Deft's 1190 for id = evidence sheet) MR. SCHECK: Now, 1190 appears to you to be the sheet that Mr. Matheson was filling out with respect to the various items of evidence that the three of you were reviewing?",,
224937,MR. YAMAUCHI: It looks like it.,,
224938,MR. SCHECK: Okay.,,
224939,"And in the course of this review on January 29th, you actually measured centimeters the Bundy swatches?",,
224940,MR. YAMAUCHI: Yes.,,
224941,MR. SCHECK: You took out a ruler and you didn't even touch the swatches.,,
224942,You just got near them and made your best measurements?,,
224943,MR. YAMAUCHI: Excuse me.,,
224944,In millimeters I believe.,,
224945,I'm not sure.,,
224946,THE COURT: All right.,,
224947,"Mr. Yamauchi, you've going to have to keep your voice up for the court reporter.",,
224948,MR. SCHECK: And there came a--and were you reviewing these items on white pieces of lab paper in Miss Kestler's office?,,
224949,MR. YAMAUCHI: Yes.,,
224950,"We had bench stoke, which is--it's like a paper with a kind of a waterproof seal on the back.",,
224951,MR. SCHECK: Would you be changing the paper as you went from item to item?,,
224952,"MR. YAMAUCHI: Yes, unless we were looking at swatches which have their bindles underneath them, not allowing them to touch the table.",,
224953,"MR. SCHECK: Now, there came a time when the three of you looked at the socks?",,
224954,MR. HARMON: Objection.,,
224955,That's argumentative.,,
224956,It calls for speculation.,,
224957,THE COURT: Sustained.,,
224958,MR. SCHECK: Did there come a time when the three of you looked at the socks?,,
224959,"MR. YAMAUCHI: If it's--if it's in there, we took a look at it.",,
224960,MR. SCHECK: All right.,,
224961,I'm showing the witness page 2 of 1190.,,
224962,Does that refresh your recollection?,,
224963,MR. YAMAUCHI: Yes.,,
224964,"MR. SCHECK: Now, would like you to turn over I guess the sock I'm pointing to now.",,
224965,"MR. SCHECK: One second, your Honor.",,
224966,(Discussion held off the record between Defense counsel.),,
224967,"MR. SCHECK: There's a sock that is now closest to the jury, and by the heel, there appears to be a no.",,
224968,13 on it.,,
224969,"Do you see that, sir?",,
224970,MR. YAMAUCHI: Yes.,,
224971,MR. SCHECK: All right.,,
224972,"Now, let me just ask you to come to the board with me, which is 262-A, and I ask you to look at what's being depicted as sock A: MR. YAMAUCHI: Okay.",,
224973,MR. SCHECK: And the photograph to the right of sock A: See that?,,
224974,MR. YAMAUCHI: Okay.,,
224975,"MR. SCHECK: And would you agree that in that photograph of sock A, there appears the same no.",,
224976,13 that we see on the sock closest to the jury?,,
224977,MR. YAMAUCHI: That's the way it appears.,,
224978,MR. SCHECK: All right.,,
224979,Can we agree to call this sock with the no.,,
224980,13 on the heel sock A?,,
224981,All right?,,
224982,For purposes of making this record.,,
224983,THE COURT: All right.,,
224984,MR. YAMAUCHI: Yes.,,
224985,"MR. SCHECK: Now, would you turn sock a over?",,
224986,MR. YAMAUCHI: (The witness complies.),,
224987,MR. SCHECK: Do you see an arrow pointing upwards with the no.,,
224988,13 on sock A?,,
224989,"MR. YAMAUCHI: Yeah, that appears to be a 13.",,
224990,I'm not sure.,,
224991,It's not clearly legible.,,
224992,"MR. SCHECK: And above that arrow, do you see a cut-out?",,
224993,MR. YAMAUCHI: Yes.,,
224994,MR. SCHECK: And what would you estimate the size of that cut-out to be?,,
224995,"MR. YAMAUCHI: Rough approximation, approximately four by one centimeter.",,
224996,"MR. SCHECK: Now, in the notes taken by Mr. Matheson, is there any observation-- MR. HARMON: Objection.",,
224997,"That calls for hearsay, your Honor.",,
224998,THE COURT: Sustained.,,
224999,MR. SCHECK: Do you know of any notation being made by yourself or anyone else on June 29th of seeing a reddish stain in the position of the cut-out on sock A?,,
225000,MR. HARMON: Objection.,,
225001,Calls for speculation.,,
225002,There's no foundation.,,
225003,THE COURT: Sustained.,,
225004,"MR. SCHECK: Were notations being made of the observations of yourself, Mr. Matheson, Miss Kestler on June 29th as you examined items of evidence?",,
225005,MR. HARMON: Objection.,,
225006,Calls for speculation.,,
225007,No foundation.,,
225008,THE COURT: Sustained.,,
225009,"MR. SCHECK: Were you making observations, comments on the items of evidence you were reviewing on June 29th?",,
225010,MR. YAMAUCHI: Was I--Greg was taking notes.,,
225011,MR. SCHECK: All right.,,
225012,You reviewed those notes?,,
225013,MR. YAMAUCHI: Yes.,,
225014,"MR. SCHECK: Do those notes reflect-- MR. HARMON: Your Honor, same objection.",,
225015,It's hearsay.,,
225016,THE COURT: Sustained.,,
225017,MR. SCHECK: Did you or anyone else in that room on June 29th observe a reddish stain in the position of the cut-out on sock A?,,
225018,MR. HARMON: Objection.,,
225019,"Calls for speculation, hearsay, no foundation.",,
225020,THE COURT: Sustained.,,
225021,You can ask this witness as to what he himself saw.,,
225022,(Discussion held off the record between Defense counsel.),,
225023,"MR. SCHECK: In terms of your observations, did you see a reddish stain in the area of the cut-out on sock A?",,
